"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0010358",0.247375062336192,-1.59703333733296,4.9921655593657,-0.319907927399724,0.749038128233742,NA
"FBgn0010381",7.13807540009322,0.32614504405685,0.962997978967176,0.338676768986206,0.734853243131427,NA
"FBgn0010385",1.53336795722827,-0.195037648490362,2.046635258866,-0.0952967303995477,0.924079139599865,NA
"FBgn0010387",3.24478104096112,-1.88444956220713,1.54815505715945,-1.21722275394346,0.22351947512835,NA
"FBgn0010399",4.16514864284553,1.02538406515415,1.32755320700898,0.77238641716242,0.439885596213097,NA
"FBgn0010401",0,NA,NA,NA,NA,NA
"FBgn0010403",0.530847464885605,-0.208232092193858,3.67802916168148,-0.0566151281135196,0.954851783382315,NA
"FBgn0010414",0.75514543000647,0.771865724414979,2.98705889053398,0.258403249718654,0.796095708833963,NA
"FBgn0010423",0.247375062336192,-1.59703333733296,4.9921655593657,-0.319907927399724,0.749038128233742,NA
"FBgn0010424",0.244510317741355,1.3029021842773,4.98999087423724,0.261103119647781,0.794012985977788,NA
"FBgn0010431",1.67541438770526,1.10902574914468,2.03013429474101,0.546281963719134,0.584872132292801,NA
"FBgn0010452",0.491885380077547,-0.122897252773465,3.77354923372783,-0.0325680798530504,0.974019024907448,NA
"FBgn0010453",1.86439667837025,-2.80927012808327,2.22155302271834,-1.26455236465425,0.206031838182414,NA
"FBgn0010482",7.20886795635774,0.960672980398217,1.01062445871486,0.950573649899423,0.341820850138204,NA
"FBgn0011239",0,NA,NA,NA,NA,NA
"FBgn0011244",0,NA,NA,NA,NA,NA
"FBgn0011273",0,NA,NA,NA,NA,NA
"FBgn0011277",0.736395697818901,0.888983205278585,3.19641725496935,0.278118635449273,0.780921290842676,NA
"FBgn0011279",0,NA,NA,NA,NA,NA
"FBgn0011281",0.244510317741355,1.3029021842773,4.98999087423724,0.261103119647781,0.794012985977788,NA
"FBgn0011282",0,NA,NA,NA,NA,NA
"FBgn0011283",4.13848769844518,-1.27781609689412,1.40113051651716,-0.91198934134304,0.361774328475476,NA
"FBgn0011293",0.693106247983084,2.82647139396106,3.17676730638658,0.88973195747725,0.373609829961569,NA
"FBgn0011296",1.22681845746353,0.385289380472195,2.26595951257012,0.17003365608911,0.864983668297256,NA
"FBgn0011559",0.672893895362594,2.78915300623766,3.47661314528091,0.802261537215781,0.42240168642604,NA
"FBgn0011581",0.224297965120865,1.24007341907154,4.99433501321599,0.248296002528877,0.803905391705591,NA
"FBgn0011582",0.247375062336192,-1.59703333733296,4.9921655593657,-0.319907927399724,0.749038128233742,NA
"FBgn0011603",4.40242870304967,0.210612541337643,1.29559934473903,0.16255993196729,0.870864936922166,NA
"FBgn0011653",5.41582586328174,-0.371085508604395,1.16429350146067,-0.3187216179931,0.749937620144836,NA
"FBgn0011668",0.224297965120865,1.24007341907154,4.99433501321599,0.248296002528877,0.803905391705591,NA
"FBgn0011669",0,NA,NA,NA,NA,NA
"FBgn0011670",0,NA,NA,NA,NA,NA
"FBgn0011693",0.736395697818901,0.888983205278585,3.19641725496935,0.278118635449273,0.780921290842676,NA
"FBgn0011695",6.66285667336575,-0.222171728741573,1.04362996918922,-0.212883622836335,0.831417736679399,NA
"FBgn0011701",0.695970992577921,0.792269196967004,3.25766168285004,0.243201803655028,0.807849069689336,NA
"FBgn0011723",0,NA,NA,NA,NA,NA
"FBgn0011743",0.286337147144251,-1.70352147155007,4.97262352608396,-0.342580020911341,0.731914434513767,NA
"FBgn0011746",6.20618832355845,-0.523342399596875,1.04213884027785,-0.502181071628942,0.615540156373105,NA
"FBgn0011758",0,NA,NA,NA,NA,NA
"FBgn0011761",1.14170217822481,3.54908084338078,2.67111449364683,1.32868914897589,0.183950546337576,NA
"FBgn0011812",0.244510317741355,1.3029021842773,4.98999087423724,0.261103119647781,0.794012985977788,NA
"FBgn0011845",0.244510317741355,1.3029021842773,4.98999087423724,0.261103119647781,0.794012985977788,NA
"FBgn0011858",0.224297965120865,1.24007341907154,4.99433501321599,0.248296002528877,0.803905391705591,NA
"FBgn0011859",0.247375062336192,-1.59703333733296,4.9921655593657,-0.319907927399724,0.749038128233742,NA
"FBgn0011860",0,NA,NA,NA,NA,NA
"FBgn0011877",0,NA,NA,NA,NA,NA
"FBgn0011878",0.224297965120865,1.24007341907154,4.99433501321599,0.248296002528877,0.803905391705591,NA
"FBgn0011882",0.572674294288501,-2.71640811326503,3.72040564203019,-0.730137617946066,0.465306069194435,NA
"FBgn0011883",0.286337147144251,-1.70352147155007,4.97262352608396,-0.342580020911341,0.731914434513767,NA
"FBgn0011884",0.244510317741355,1.3029021842773,4.98999087423724,0.261103119647781,0.794012985977788,NA
"FBgn0011885",0,NA,NA,NA,NA,NA
"FBgn0011894",0.224297965120865,1.24007341907154,4.99433501321599,0.248296002528877,0.803905391705591,NA
"FBgn0011897",0,NA,NA,NA,NA,NA
"FBgn0011909",0,NA,NA,NA,NA,NA
"FBgn0011910",0,NA,NA,NA,NA,NA
"FBgn0011931",0,NA,NA,NA,NA,NA
"FBgn0011936",0,NA,NA,NA,NA,NA
"FBgn0011954",0.286337147144251,-1.70352147155007,4.97262352608396,-0.342580020911341,0.731914434513767,NA
"FBgn0011963",0,NA,NA,NA,NA,NA
"FBgn0011966",0.286337147144251,-1.70352147155007,4.97262352608396,-0.342580020911341,0.731914434513767,NA
"FBgn0011971",0,NA,NA,NA,NA,NA
"FBgn0011981",0,NA,NA,NA,NA,NA
"FBgn0011984",0,NA,NA,NA,NA,NA
"FBgn0011987",0,NA,NA,NA,NA,NA
"FBgn0012000",0,NA,NA,NA,NA,NA
"FBgn0012003",0.286337147144251,-1.70352147155007,4.97262352608396,-0.342580020911341,0.731914434513767,NA
"FBgn0012011",0,NA,NA,NA,NA,NA
"FBgn0012017",0.286337147144251,-1.70352147155007,4.97262352608396,-0.342580020911341,0.731914434513767,NA
"FBgn0012344",4.09519824860936,-0.910208551382629,1.28834443829301,-0.706494726354863,0.479880531137438,NA
"FBgn0013276",1.96321415528243,0.582790754547613,1.82194402052748,0.319873030115868,0.749064583432459,NA
"FBgn0013277",3.22977636331136,-1.2076337994126,1.64641357395274,-0.73349358783121,0.463257437290939,NA
"FBgn0013278",5.37467998855441,0.926929590874897,1.12729798641235,0.822257825390848,0.4109301743758,NA
"FBgn0013279",6.82938232521998,-0.349259579303172,1.04763176275701,-0.333380097586999,0.73884738454866,NA
"FBgn0013308",0,NA,NA,NA,NA,NA
"FBgn0013323",3.33572545357513,-0.890671635865059,1.42117653238257,-0.626714286065409,0.53084653762652,NA
"FBgn0013342",3.45469478683679,0.171019873999437,1.44757756348936,0.118142114324567,0.905955054687703,NA
"FBgn0013348",1.02273284496315,-0.142778577960269,2.58691440819447,-0.055192617702385,0.955985010192692,NA
"FBgn0013433",0.244510317741355,1.3029021842773,4.98999087423724,0.261103119647781,0.794012985977788,NA
"FBgn0013467",0.244510317741355,1.3029021842773,4.98999087423724,0.261103119647781,0.794012985977788,NA
"FBgn0013469",7.58234396530719,0.657730284343239,0.954780199298425,0.688881362251271,0.490897929003863,NA
"FBgn0013745",0,NA,NA,NA,NA,NA
"FBgn0013751",0,NA,NA,NA,NA,NA
"FBgn0013755",0.817184612029856,-1.23787435249184,3.09300775954717,-0.400217021334944,0.688996678763422,NA
"FBgn0013767",0.960693662939766,1.43916913509152,2.72631163630207,0.527881374942003,0.597581672543973,NA
"FBgn0013772",4.9274861824746,0.392466066616189,1.15672456126992,0.339290856057658,0.734390630363791,NA
"FBgn0013809",7.00394224872517,-1.44673479278833,1.0142644549116,-1.42638814342993,0.153756334221539,NA
"FBgn0013812",5.56506440338132,-0.469310978160543,1.09574628216902,-0.428302596867174,0.66843082852384,NA
"FBgn0013949",2.22933894980619,0.128059135698459,1.69213118886769,0.0756792006086429,0.939674324039248,NA
"FBgn0013973",0,NA,NA,NA,NA,NA
"FBgn0013995",4.80340781842782,1.0447576375082,1.20784597768825,0.864975880043754,0.387052027510508,NA
"FBgn0014000",0.530847464885605,-0.208232092193858,3.67802916168148,-0.0566151281135196,0.954851783382315,NA
"FBgn0014019",1.42950194580199,2.16709120197794,2.37746825068775,0.911512152202683,0.362025585612892,NA
"FBgn0014073",2.3562820584478,-2.00537101119228,1.78905213704539,-1.12091256015833,0.262325083972231,NA
"FBgn0014179",0.959231042506844,1.30717411812472,2.902450617479,0.450369115757807,0.652444310318974,NA
"FBgn0014368",0.224297965120865,1.24007341907154,4.99433501321599,0.248296002528877,0.803905391705591,NA
"FBgn0014396",1.69562674032575,1.12832685765684,1.99164711081752,0.566529507927581,0.571033879554039,NA
"FBgn0014462",0,NA,NA,NA,NA,NA
"FBgn0014464",2.49259899973511,0.351266186516181,1.64190537947498,0.213938142177537,0.830595295601648,NA
"FBgn0014465",2.39237939866102,-1.2258337648373,1.7471823726501,-0.701606073885681,0.482924862705078,NA
"FBgn0014466",3.22612995295918,0.960168523175544,1.4729552300581,0.651865381636664,0.514488019086704,NA
"FBgn0014863",7.0183244010742,0.569671412559694,1.01515108593584,0.561169091430886,0.574682271438961,NA
"FBgn0014865",2.46811977835787,1.77650964266724,1.81402939114244,0.979316901557163,0.327423421875467,NA
"FBgn0014949",2.23653105942878,-1.12038925826817,1.77321456857432,-0.631840769935116,0.52749092987843,NA
"FBgn0015001",2.48390612176498,-1.33830979879097,1.71586654287844,-0.779961474478017,0.435413552021967,NA
"FBgn0015010",2.96427202719217,0.267431100409322,1.49678267202599,0.178670628279881,0.858196333271301,NA
"FBgn0015011",1.18785637265547,0.454272732495924,2.40381517643366,0.188979892027261,0.850108576653728,NA
"FBgn0015032",1.77787827496962,0.229243901981138,1.926688175661,0.11898339590032,0.90528851047743,NA
"FBgn0015033",1.46846403061004,2.11920218190993,2.35859765234426,0.898500929059948,0.368918550123301,NA
"FBgn0015035",2.03098282649549,-1.74475025915204,1.88155551400718,-0.927291406585296,0.353775254867188,NA
"FBgn0015038",1.3508968215103,-2.20858534446085,2.46316990249399,-0.896643525168377,0.369909164865846,NA
"FBgn0015039",0,NA,NA,NA,NA,NA
"FBgn0015300",0.247375062336192,-1.59703333733296,4.9921655593657,-0.319907927399724,0.749038128233742,NA
"FBgn0015323",0.286337147144251,-1.70352147155007,4.97262352608396,-0.342580020911341,0.731914434513767,NA
"FBgn0015336",6.88777509689118,0.3988342844769,1.03053380469089,0.387017177565106,0.698743491139355,NA
"FBgn0015380",4.12618655803747,1.05070797298894,1.30368218259849,0.805954079156532,0.420269327472773,NA
"FBgn0015381",1.81970510437252,-0.624444727902034,1.91426051992352,-0.326206763083106,0.744267924827793,NA
"FBgn0015400",0,NA,NA,NA,NA,NA
"FBgn0015519",5.15038202343354,0.830984789200192,1.14936924448923,0.722992017738801,0.469684788288623,NA
"FBgn0015524",0,NA,NA,NA,NA,NA
"FBgn0015550",0.286337147144251,-1.70352147155007,4.97262352608396,-0.342580020911341,0.731914434513767,NA
"FBgn0015561",1.53336795722827,-0.195037648490362,2.046635258866,-0.0952967303995477,0.924079139599865,NA
"FBgn0015570",2.95125178419427,-0.662803929529178,1.52547128291427,-0.434491253262371,0.663931745076606,NA
"FBgn0015572",7.56651947398546,0.717329261749154,0.969794209322323,0.739671628118312,0.45949926755622,NA
"FBgn0015574",0.739260442413738,-1.07492895250629,3.19691871444764,-0.336239062835233,0.736690598063612,NA
"FBgn0015583",0.468808282862219,2.25899743193302,3.70633831963813,0.6094957440781,0.542195892858702,NA
"FBgn0015584",0,NA,NA,NA,NA,NA
"FBgn0015585",0,NA,NA,NA,NA,NA
"FBgn0015586",0,NA,NA,NA,NA,NA
"FBgn0015591",1.02273284496315,-0.142778577960269,2.58691440819447,-0.055192617702385,0.955985010192692,NA
"FBgn0015721",0,NA,NA,NA,NA,NA
"FBgn0015770",0,NA,NA,NA,NA,NA
"FBgn0015831",0,NA,NA,NA,NA,NA
"FBgn0015904",0.491885380077547,-0.122897252773465,3.77354923372783,-0.0325680798530504,0.974019024907448,NA
"FBgn0016013",3.94804278734726,0.182353545105325,1.28236835180693,0.142200596925508,0.886921560303419,NA
"FBgn0016036",1.49440587242021,-0.147714714252862,2.06193056472248,-0.0716390342042113,0.942889175062125,NA
"FBgn0016047",0.244510317741355,1.3029021842773,4.98999087423724,0.261103119647781,0.794012985977788,NA
"FBgn0016053",0,NA,NA,NA,NA,NA
"FBgn0016061",0.244510317741355,1.3029021842773,4.98999087423724,0.261103119647781,0.794012985977788,NA
"FBgn0016650",1.71724121710815,0.158781672621088,2.06765565384322,0.0767930928566151,0.938788145615627,NA
"FBgn0016675",2.93979280581493,1.38783264818298,1.56155366053699,0.888751173434365,0.374136822112026,NA
"FBgn0016920",2.35341731385296,-1.1998266795975,1.71554266056674,-0.699386093494831,0.48431077625362,NA
"FBgn0017448",3.71801533303672,0.812128312314443,1.35359794677143,0.599977500151734,0.548521230607369,NA
"FBgn0017556",0.247375062336192,-1.59703333733296,4.9921655593657,-0.319907927399724,0.749038128233742,NA
"FBgn0017557",0,NA,NA,NA,NA,NA
"FBgn0017561",4.4947752398256,0.434246007492023,1.23321516198416,0.352125096153823,0.724744448174794,NA
"FBgn0017590",0,NA,NA,NA,NA,NA
"FBgn0019650",5.95594851662742,-0.180524458664077,1.05015307146835,-0.171902995447762,0.863513791617269,NA
"FBgn0019809",0.224297965120865,1.24007341907154,4.99433501321599,0.248296002528877,0.803905391705591,NA
"FBgn0019928",3.92642831056486,0.5832203929622,1.30785575989453,0.445936326349346,0.655643241063315,NA
"FBgn0019929",0.244510317741355,1.3029021842773,4.98999087423724,0.261103119647781,0.794012985977788,NA
"FBgn0019940",0.75514543000647,0.771865724414979,2.98705889053398,0.258403249718654,0.796095708833963,NA
"FBgn0020258",2.90734187595389,-1.58675253257267,1.65694956398312,-0.957634780842877,0.338246954331762,NA
"FBgn0020269",4.43992816742481,0.154108899437738,1.21321909287632,0.127024789127225,0.898920778583899,NA
"FBgn0020277",1.75766592234913,0.207566432474261,1.90964328202725,0.108693824877027,0.913445339870786,NA
"FBgn0020299",3.2780136365795,-0.837196017112625,1.42515975642901,-0.587440119141706,0.556908156011531,NA
"FBgn0020300",0,NA,NA,NA,NA,NA
"FBgn0020307",6.19837575553129,-0.676878115973804,1.07357230487399,-0.630491409754886,0.528373121335311,NA
"FBgn0020371",0.533712209480442,-2.62967096422781,3.53727698384008,-0.743416751428108,0.457229405561083,NA
"FBgn0020377",1.2037413602482,1.75792370923153,2.53171793131128,0.694360018345738,0.487456460613531,NA
"FBgn0020378",0.244510317741355,1.3029021842773,4.98999087423724,0.261103119647781,0.794012985977788,NA
"FBgn0020399",1.00252049234266,-0.185358312952505,2.4762958357045,-0.0748530568439818,0.940331626928972,NA
"FBgn0020429",0,NA,NA,NA,NA,NA
"FBgn0020439",4.21416758187102,-0.0299302031380386,1.24955585237481,-0.0239526733288117,0.980890359075954,NA
"FBgn0020506",0.224297965120865,1.24007341907154,4.99433501321599,0.248296002528877,0.803905391705591,NA
"FBgn0020508",0.75514543000647,0.771865724414979,2.98705889053398,0.258403249718654,0.796095708833963,NA
"FBgn0020509",0.758010174601307,-1.20035991691405,2.98945281093434,-0.401531649044122,0.68802874151008,NA
"FBgn0020518",0.247375062336192,-1.59703333733296,4.9921655593657,-0.319907927399724,0.749038128233742,NA
"FBgn0020521",4.99671747412058,-0.450288556878431,1.15112463267028,-0.391172722830099,0.695669569211029,NA
"FBgn0020617",0.247375062336192,-1.59703333733296,4.9921655593657,-0.319907927399724,0.749038128233742,NA
"FBgn0020637",0.73493307738598,0.717988240467355,3.19848883206663,0.224477332316787,0.822385903074621,NA
"FBgn0020638",0.224297965120865,1.24007341907154,4.99433501321599,0.248296002528877,0.803905391705591,NA
"FBgn0020639",0.999655747747825,1.37936301658074,2.69340504246928,0.512126098685908,0.608562759964643,NA
"FBgn0020641",0.468808282862219,2.25899743193302,3.70633831963813,0.6094957440781,0.542195892858702,NA
"FBgn0020642",0,NA,NA,NA,NA,NA
"FBgn0020765",0.286337147144251,-1.70352147155007,4.97262352608396,-0.342580020911341,0.731914434513767,NA
"FBgn0020880",0.920268957698786,1.37394869154549,2.94240686976776,0.466947214425831,0.640537644267331,NA
"FBgn0020906",0.247375062336192,-1.59703333733296,4.9921655593657,-0.319907927399724,0.749038128233742,NA
"FBgn0020912",0.286337147144251,-1.70352147155007,4.97262352608396,-0.342580020911341,0.731914434513767,NA
"FBgn0021738",5.29174749923496,0.1830690983408,1.15770427166363,0.158131141796452,0.874353461721091,NA
"FBgn0021742",0.286337147144251,-1.70352147155007,4.97262352608396,-0.342580020911341,0.731914434513767,NA
"FBgn0021776",6.7962102258726,-0.502677846132142,0.985648481017446,-0.509997078890892,0.610053508278157,NA
"FBgn0022700",0.778222527221797,-1.16082812150019,2.96523810133022,-0.391478890339174,0.695443289234205,NA
"FBgn0022740",0.247375062336192,-1.59703333733296,4.9921655593657,-0.319907927399724,0.749038128233742,NA
"FBgn0022981",1.26578054227159,0.316696901664117,2.35107318060707,0.13470312378041,0.892846603283711,NA
"FBgn0023001",2.65918514786035,0.648619347571008,1.58314087242902,0.409704126061649,0.682023002976487,NA
"FBgn0023076",0.530847464885605,-0.208232092193858,3.67802916168148,-0.0566151281135196,0.954851783382315,NA
"FBgn0023090",4.96931301187749,0.084449691504673,1.1547265445391,0.0731339310627701,0.941699540859843,NA
"FBgn0023178",0.572674294288501,-2.71640811326503,3.72040564203019,-0.730137617946066,0.465306069194435,NA
"FBgn0023179",3.31411097679273,-0.404773376631063,1.41444381529492,-0.286171406919169,0.774746842334244,NA
"FBgn0023197",1.41215433777633,0.85736173499113,2.24965965051313,0.381107308741379,0.703123624357196,NA
"FBgn0023415",3.06527329402361,-0.248851982020329,1.51335417724789,-0.164437370816181,0.869386846301709,NA
"FBgn0023417",0.286337147144251,-1.70352147155007,4.97262352608396,-0.342580020911341,0.731914434513767,NA
"FBgn0023489",0.917404213103949,3.23259706502421,2.87212347685883,1.12550769180705,0.260373959634668,NA
"FBgn0023495",4.96791088771558,0.407459352240828,1.15626597776527,0.35239240804121,0.724543994810076,NA
"FBgn0023523",7.57739614187486,0.352356704090597,1.0057753273409,0.350333413946602,0.726088491522589,NA
"FBgn0023534",3.38917040181401,-0.0185434056444197,1.55848685111615,-0.0118983394894473,0.990506722617351,NA
"FBgn0023550",2.35341731385296,-1.1998266795975,1.71554266056674,-0.699386093494831,0.48431077625362,NA
"FBgn0024179",2.76158853885371,-0.519342969872079,1.67056641577056,-0.310878373328563,0.755893085997439,NA
"FBgn0024184",0,NA,NA,NA,NA,NA
"FBgn0024189",0.758010174601307,-1.20035991691405,2.98945281093434,-0.401531649044122,0.68802874151008,NA
"FBgn0024232",0.510635112265115,-0.258671878559774,3.72634444091417,-0.0694170607847284,0.944657649134293,NA
"FBgn0024244",0.247375062336192,-1.59703333733296,4.9921655593657,-0.319907927399724,0.749038128233742,NA
"FBgn0024249",0.247375062336192,-1.59703333733296,4.9921655593657,-0.319907927399724,0.749038128233742,NA
"FBgn0024251",1.53336795722827,-0.195037648490362,2.046635258866,-0.0952967303995477,0.924079139599865,NA
"FBgn0024289",0.244510317741355,1.3029021842773,4.98999087423724,0.261103119647781,0.794012985977788,NA
"FBgn0024290",1.22681845746353,0.385289380472195,2.26595951257012,0.17003365608911,0.864983668297256,NA
"FBgn0024293",0.286337147144251,-1.70352147155007,4.97262352608396,-0.342580020911341,0.731914434513767,NA
"FBgn0024368",1.59827188384649,-2.50894092015747,2.31499506250222,-1.08377808695869,0.278463203338524,NA
"FBgn0024913",2.49692636476287,-0.162715987858503,1.60473991400123,-0.101397108926386,0.919235231389964,NA
"FBgn0024941",0.224297965120865,1.24007341907154,4.99433501321599,0.248296002528877,0.803905391705591,NA
"FBgn0024944",2.20772447302378,0.851595991065353,1.74683592415788,0.487507715686516,0.6258985763601,NA
"FBgn0024963",3.40417507946376,-0.555999018216517,1.44844984784219,-0.383857969984125,0.701083719377493,NA
"FBgn0024989",2.20485972842895,1.64414993894761,1.83747097934535,0.894789608885896,0.370899566077023,NA
"FBgn0024995",1.69562674032575,1.12832685765684,1.99164711081752,0.566529507927581,0.571033879554039,NA
"FBgn0025115",0.224297965120865,1.24007341907154,4.99433501321599,0.248296002528877,0.803905391705591,NA
"FBgn0025378",0,NA,NA,NA,NA,NA
"FBgn0025387",6.44496915211013,0.0488443177168967,1.00929328356099,0.0483945732251026,0.961401784178369,NA
"FBgn0025391",0.736395697818901,0.888983205278585,3.19641725496935,0.278118635449273,0.780921290842676,NA
"FBgn0025393",0.713318600603574,2.86126582763269,3.14656653714703,0.909329516428081,0.363176214651575,NA
"FBgn0025454",2.90515808603462,0.908176588216059,1.64589295029766,0.551783509402488,0.581096686828357,NA
"FBgn0025573",0.224297965120865,1.24007341907154,4.99433501321599,0.248296002528877,0.803905391705591,NA
"FBgn0025578",2.55750292635333,-0.815848246477844,1.63104934367186,-0.500198384336545,0.616935395888122,NA
"FBgn0025595",1.69562674032575,1.12832685765684,1.99164711081752,0.566529507927581,0.571033879554039,NA
"FBgn0025612",0,NA,NA,NA,NA,NA
"FBgn0025613",0.244510317741355,1.3029021842773,4.98999087423724,0.261103119647781,0.794012985977788,NA
"FBgn0025620",2.55750292635333,-0.815848246477844,1.63104934367186,-0.500198384336545,0.616935395888122,NA
"FBgn0025644",0.244510317741355,1.3029021842773,4.98999087423724,0.261103119647781,0.794012985977788,NA
"FBgn0025645",0.468808282862219,2.25899743193302,3.70633831963813,0.6094957440781,0.542195892858702,NA
"FBgn0025679",0.244510317741355,1.3029021842773,4.98999087423724,0.261103119647781,0.794012985977788,NA
"FBgn0025680",0.224297965120865,1.24007341907154,4.99433501321599,0.248296002528877,0.803905391705591,NA
"FBgn0025686",1.16764402003498,0.425387129011102,2.58320755502566,0.164674003133626,0.869200580090913,NA
"FBgn0025709",2.39019560874175,1.88098860372919,1.83939058520564,1.0226151089704,0.306489863027449,NA
"FBgn0025776",0.489020635482709,2.31171626395664,3.95219789159148,0.584919158242288,0.558602075939803,NA
"FBgn0025821",0.286337147144251,-1.70352147155007,4.97262352608396,-0.342580020911341,0.731914434513767,NA
"FBgn0025827",0,NA,NA,NA,NA,NA
"FBgn0025833",1.45544378761215,-0.0949076279516332,2.20196252096292,-0.0431013820844371,0.965620717580761,NA
"FBgn0025835",3.37615015881611,-0.859798542314563,1.44648668019362,-0.59440474225416,0.552241437424889,NA
"FBgn0025838",6.44428819743456,-0.796370903124033,1.04134482407711,-0.764752351681219,0.44441902579875,NA
"FBgn0025878",1.32781972429497,-0.847275200216699,2.34621697564703,-0.361123974897097,0.718006771502302,NA
"FBgn0025879",6.50632737945795,-1.04114515160294,1.05311602773065,-0.988632899117956,0.322842783735353,NA
"FBgn0025881",0,NA,NA,NA,NA,NA
"FBgn0025882",0.247375062336192,-1.59703333733296,4.9921655593657,-0.319907927399724,0.749038128233742,NA
"FBgn0026058",0,NA,NA,NA,NA,NA
"FBgn0026061",3.87949451727301,-2.86835780586041,1.54175167774418,-1.86045382487098,0.0628213455554511,NA
"FBgn0026077",1.69562674032575,1.12832685765684,1.99164711081752,0.566529507927581,0.571033879554039,NA
"FBgn0026087",1.18499162806063,1.83662131083138,2.52198262503235,0.728245029367648,0.466463605757486,NA
"FBgn0026136",0,NA,NA,NA,NA,NA
"FBgn0026169",0.980906015560256,1.47396806987308,2.88616158138379,0.510701853763285,0.609559842480621,NA
"FBgn0026190",0,NA,NA,NA,NA,NA
"FBgn0026268",3.84636056584025,-0.809412548283769,1.33635862178811,-0.605685132034944,0.54472385882364,NA
"FBgn0026314",1.26724316270451,0.445567847384841,2.37959251045647,0.187245440312539,0.851468198609956,NA
"FBgn0026320",0,NA,NA,NA,NA,NA
"FBgn0026385",0.247375062336192,-1.59703333733296,4.9921655593657,-0.319907927399724,0.749038128233742,NA
"FBgn0026388",1.51602034920261,-1.22376661510673,2.17556054037607,-0.562506348315726,0.573771079579221,NA
"FBgn0026390",0.286337147144251,-1.70352147155007,4.97262352608396,-0.342580020911341,0.731914434513767,NA
"FBgn0026391",0,NA,NA,NA,NA,NA
"FBgn0026392",0,NA,NA,NA,NA,NA
"FBgn0026396",2.63688971640237,-0.8019401827215,1.65694393602695,-0.483987517793997,0.628394727712797,NA
"FBgn0026397",0,NA,NA,NA,NA,NA
"FBgn0026398",0.286337147144251,-1.70352147155007,4.97262352608396,-0.342580020911341,0.731914434513767,NA
"FBgn0026403",3.10569799926459,-0.219850255707727,1.50960524366124,-0.145634268714201,0.884210113865367,NA
"FBgn0026411",0.713318600603574,2.86126582763269,3.14656653714703,0.909329516428081,0.363176214651575,NA
"FBgn0026438",0.494750124672384,-2.53773087092731,3.93407980829,-0.645063393370855,0.518886105150347,NA
"FBgn0026563",0,NA,NA,NA,NA,NA
"FBgn0026754",0.224297965120865,1.24007341907154,4.99433501321599,0.248296002528877,0.803905391705591,NA
"FBgn0026755",0.224297965120865,1.24007341907154,4.99433501321599,0.248296002528877,0.803905391705591,NA
"FBgn0026756",0.489020635482709,2.31171626395664,3.95219789159148,0.584919158242288,0.558602075939803,NA
"FBgn0026781",0.468808282862219,2.25899743193302,3.70633831963813,0.6094957440781,0.542195892858702,NA
"FBgn0026878",6.18597597093796,-0.530920801157517,1.05818030647551,-0.501729996210062,0.61585746139119,NA
"FBgn0027073",2.49979110935771,-0.745566871401808,1.6180091957694,-0.460792728095264,0.644947319459233,NA
"FBgn0027074",0.247375062336192,-1.59703333733296,4.9921655593657,-0.319907927399724,0.749038128233742,NA
"FBgn0027106",1.24416606548918,1.80746065610229,2.51106166271294,0.719799391206316,0.471648519818272,NA
"FBgn0027107",0.224297965120865,1.24007341907154,4.99433501321599,0.248296002528877,0.803905391705591,NA
"FBgn0027343",3.70066772501107,0.395013626635166,1.32805731154811,0.297437183772364,0.766132758928183,NA
"FBgn0027360",0,NA,NA,NA,NA,NA
"FBgn0027364",0,NA,NA,NA,NA,NA
"FBgn0027376",1.9761357540947,-2.88700231303318,2.34154938388102,-1.23294530233144,0.21759617200803,NA
"FBgn0027494",2.08218348854409,2.80718645156791,2.14684262553277,1.30758837102522,0.191012963327418,NA
"FBgn0027527",0,NA,NA,NA,NA,NA
"FBgn0027528",3.23185944214885,0.0309494619857307,1.41214133700228,0.0219166886307789,0.982514412370259,NA
"FBgn0027544",7.15682513228078,0.309490300882334,0.963725937220505,0.321139329065833,0.74810480717316,NA
"FBgn0027546",0,NA,NA,NA,NA,NA
"FBgn0027560",5.31690767528778,0.619079952703831,1.14154812306578,0.542316123337148,0.587600750267033,NA
"FBgn0027562",0,NA,NA,NA,NA,NA
"FBgn0027584",3.39265560481341,0.61202892628574,1.47336197758575,0.415396172560806,0.677851908091469,NA
"FBgn0027586",0.286337147144251,-1.70352147155007,4.97262352608396,-0.342580020911341,0.731914434513767,NA
"FBgn0027589",0.244510317741355,1.3029021842773,4.98999087423724,0.261103119647781,0.794012985977788,NA
"FBgn0027600",0.73493307738598,0.717988240467355,3.19848883206663,0.224477332316787,0.822385903074621,NA
"FBgn0027608",4.37867065115877,-0.698468852176354,1.25684700968458,-0.555731005280938,0.578394757536979,NA
"FBgn0027788",1.18352900762771,1.72570970442149,2.70708612566732,0.637478685313748,0.523813089394413,NA
"FBgn0027790",0.247375062336192,-1.59703333733296,4.9921655593657,-0.319907927399724,0.749038128233742,NA
"FBgn0027796",2.69814723266841,0.616100854266674,1.55707714571399,0.395677796673437,0.692342737218966,NA
"FBgn0027844",1.24989555467885,-0.745857407934744,2.25390828389679,-0.330917372842354,0.740706898966816,NA
"FBgn0028369",3.69051222660801,-0.74099959446467,1.36911215862898,-0.541226363227027,0.588351568388713,NA
"FBgn0028370",3.49085262332102,1.12651661579725,1.44952104518819,0.777164719019997,0.437061594573881,NA
